,title,description
239,<b>코로나</b> 특수 끝났나…제주 골프장 &apos;발길 뚝&apos;,<b>코로나</b>19에 따른 빗장이 풀리면서 해외여행객이 증가하자 제주 골프장 내장객은 줄어들고 있다. 7일... <b>코로나</b>19로 해외여행을 꺼리면서 골퍼들이 대거 제주 골프장으로 몰렸기 때문이다. 골프장업계는... 
240,지영미 질병청장 &quot;올해 안으로 <b>코로나</b>19 정기접종 계획 방안 마련&quot;,"지영미 질병관리청장이 <b>코로나</b>19 대유행(팬데믹) 종료 단계가 임박한 만큼, <b>코로나</b>19 백신 접종을 독감 접종처럼 정기적으로 받도록 하는 계획을 마련하겠다고 밝혔다. 확진자의 7일 격리 의무 등 남아 있는 방역 조치는... "
241,마스크 풀어도 힘 못쓰는 <b>코로나</b>…곧 팬데믹 종료,지영미 질병관리청장은 전일 기자간담회에서 &quot;올해는 <b>코로나</b>19 비상단계를 끝내고 일상으로 전환하는... 통제·관리하는 상태로 이를 위해 상시적인 <b>코로나</b>19 백신 예방접종의 방향을 정하는 게 중요하다&quot;고 덧붙였다.
242,전북 <b>코로나</b>19 확진자 582명 늘어,"전북에서 지난 7일 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확진자는 557명으로, 지난달 28일 이후 열 하루째 하루 백명대 확진이 이어졌다. 8일 전북도 보건당국에 따르면 전날 전주에서 265명, 군산 91명, 익산... "
243,"전남도, 13일부터 영유아 <b>코로나</b>19 예방접종","4세 이하 영유아는 <b>코로나</b>19 확진 시 5~19세에 비해 사망률이 높고 17세 이하 확진자 입원율 1.21%의 절반을... <b>코로나</b>19 예방접종 누리집에서 확인할 수 있다. 현재 사전 예약을 진행하고 있으며, 오접종을 예방하기 위해... "
244,<b>코로나</b>19 중대본 회의 모두 발언하는 박민수 차관,= 중앙재난안전대책본부 제1총괄조정관인 박민수 보건복지부 제2차관이 8일 오전 서울 종로구 세종대로 정부서울청사에서 <b>코로나</b>19 중대본 회의에서 모두 발언을 하고 있다. 2023.2.8/뉴스1
245,경북 &apos;<b>코로나</b>19&apos; 확진자 959명...사망 2명,"경북도내 <b>코로나</b>19 확진자가 959명 발생했다.8일 경북도에 따르면 이날 0시 기준 <b>코로나</b>19 신규 확진자는 959명(국내 959, 국외 0명)이 늘어 누적 138만5674명이다. 최근 2주간 도내 확진자는 1505→ 1865... "
246,진에어에 제주항공까지 흑자전환…<b>코로나</b> 탈출 본격화(종합),작년 4분기 <b>코로나</b> 이후 첫 영업이익…일본 노선 운항 확대 영향 제주항공과 진에어가 지난해 4분기 <b>코로나</b> 사태 이후 처음으로 분기 영업이익 흑자 전환에 성공했다. 국내 양대 저비용항공사(LCC)가 나란히 적자에서... 
247,"안동시, <b>코로나</b>19 안정적인 방역·의료 대응체계 구축",안동시는 WHO에서 발표한 &apos;<b>코로나</b>19 국제 공중보건 위기상황 유지&apos;에 대응해 지속적으로 <b>코로나</b>19 예방·감시할 수 있는 대응체계를 마련한다. 시는 지역사회 감염을 차단하기 위한 전문적인 방역과 감염병전담병원의 병상... 
248,"전남도, <b>코로나</b>19 첫 환자 이후 3년만에 99만명 기록…대책 마련 집중",김영록 전남지사가 지난해 4월 목포아동병원에서 <b>코로나</b>19 대응 현장을 방문했다. /자료사진 전라남도는 도내 <b>코로나</b>19 첫 환자(국내 16번째)가 지난 2020년 2월 6일 발생한 이후 3년 만에 누적 확진자가 99만 명을 기록한... 
249,<b>코로나</b>19 신규 확진 1만7934명…전일比 1814명 증가,질병관리청 중앙방역대책본부(중대본)에 따르면 8일 0시 기준 신종 <b>코로나</b>바이러스 감염증 신규 확진자가 1만7934명 발생했다. 이에 따른 누적 확진자는 3029만7315명이다. 이날 신규 확진자 수는 전날... 
250,"질병청 &quot;<b>코로나</b> 백신, 독감처럼 정기 접종 추진&quot;",지영미 질병관리청장이 7일 &quot;<b>코로나</b>19 백신 접종도 독감 접종처럼 정기적으로 받게 하는 계획을 올해 안에 마련하겠다&quot;고 말했다. 지 청장은 이날 충북 충주시 질병청에서 열린 간담회에서 <b>코로나</b>19 팬데믹이 종료 단계에... 
251,대만 <b>코로나</b> 신규 2만3394명·총 970만8863명...45명 사망,"오미크론 변이와 하위변이를 중심으로 <b>코로나</b>19가 퍼지는 대만에서 7일 신규환자가... 중앙통신과 연합보(聯合報), 중국시보(中國時報) 등에 따르면 <b>코로나</b>19 대책본부인 중앙유행병... "
252,"경남, 6일 1169명 <b>코로나</b>19 확진…사망 1명 추가","기사내용 요약 창원 431명, 김해 176명, 양산 115명 등 경남도는 7일 오전 서면브리핑에서 &quot;지난 6일 하루 <b>코로나</b>19 신규 확진자 1169명이 발생했고, 사망자 1명도 집계됐다&quot;고 밝혔다. 직전인 5일... "
253,중대본 “<b>코로나</b> 유행 안정적… 확진자 6주 연속 감소”,방역당국이 <b>코로나</b>19 유행이 안정적이라고 진단했다. 확진자수가 6주 연속 감소했으며 중국발 확진자의 유입규모도 크지 않은 데 따른 판단이다. 박민수 중앙재난안전대책본부 제1총괄조정관(보건복지부 제2차관)은... 
254,[<b>코로나</b>19] 중대본 &quot;확진자 수 감소 추세…&quot;중국발 유입 규모 크지않아&quot;,"정부가 국내 <b>코로나</b>19 확진자 수가 감소 추세이고 중국발 확진자 유입 규모가 작다며 국내외 상황이... 씻기, 실내 환기 등 일상 수칙 준수와 백신 접종을 통해 <b>코로나</b> 극복에 끝까지 힘을 모아달라&quot;고 강조했습니다."
255,제주항공 지난해 4분기 영업익 187억…<b>코로나</b> 이후 첫 흑자전환,"제주항공이 지난해 4분기 <b>코로나</b> 사태 이후 처음으로 분기 실적 흑자 전환에 성공했다. 제주항공은 연결 재무제표 기준 지난해 4분기 매출 2994억원, 영업이익 187억원을 기록했다고 7일 공시했다. 매출액은 지난해... "
256,"해남군, 영유아 <b>코로나</b>19 예방접종 시작",사진=해남군청 해남군이 영유아를 대상으로 <b>코로나</b>19 감염 예방 백신 접종을 시행한다고 8일 밝혔다. 접종... 영유아 기초접종은 영유아용 화이자 백신으로 8주 간격으로 3회에 걸쳐 시행되며 <b>코로나</b>19 예방접종과 다른... 
257,지영미 질병청장 &quot;중국 비자제한 조기해제 검토...<b>코로나</b>19 백신 독감처럼&quot;,아울러 <b>코로나</b>19 백신 접종도 독감 접종처럼 정기적으로 받도록 하는 계획을 올해 안에 마련한다. 지영미... 지 청장은 “아직 전세계가 <b>코로나</b>19 위기에서 완전히 벗어나진 못했지만 긴 터널의 끝이 보이는 시점임은... 
258,<b>코로나</b>19 격무 숨진 공무원 순직 인정,익산시공무원노동조합(이하 익공노)이 지난 2020년 당시 <b>코로나</b>19 등 재해 업무를 담당하는 시민안전과 소속... 당시 <b>코로나</b>19 등 과도한 업무집중으로 초과근무와 정신적 스트레스로 사망한 상황을 인정받기 위해 2년동안... 
259,<b>코로나</b>19 주간 위험도 3주 연속 ‘낮음’…재감염율 23%,"1주차 <b>코로나</b>19 주간 위험도를 전국, 수도권 및 비수도권 ‘낮음’으로 평가했다고 8일 밝혔다. 3주... 2월 4일 기준, 전체 인구 10만 명당 <b>코로나</b>19 누적 사망률은 65.0명(치명률 0.11%)이며, 연령대가 높을수록... "
260,"홈쇼핑업계, 脫<b>코로나</b> 겨냥...&quot;패션시장 경쟁 후끈&quot;","현대홈쇼핑이 남성 패션 사업을 강화하는 이유는 <b>코로나</b>19 사태를 계기로 TV 홈쇼핑 남성 고객 유입이 눈에 띄게 늘었기 때문이다. 지난해 현대홈쇼핑 3040 남성 고객 소비 데이터를 분석한 결과, 2021년과 대비해 매출은... "
261,<b>코로나</b> 첫 환자 발생 이후 3년…전남도 상황 안정돼,"▲ 목포아동병원 <b>코로나</b> 대응 현장 방문한 김 지사 전라남도는 도내 <b>코로나</b>19 첫 환자(국내 16번째)가 지난 2020년 2월 6일 발생한 이후 3년 만에 누적 확진자가 99만명을 기록한 가운데 7차 유행이 안정된 상황으로, 앞으로... "
262,"<b>코로나</b>19 3년…전남도, 법·제도 개선 집중",전남도가 <b>코로나</b>19 사태 3년을 맞아 앞으로 후속 대책과 법·제도 개선에 집중하기로 했다. 전남도는 8일 “도내 <b>코로나</b>19 첫 환자가 지난 2020년 2월 6일 발생한 이후 3년 만에 누적 확진자가 99만명을 기록한 가운데 7차... 
263,<b>코로나</b>19 백신 &apos;연례접종&apos; 수순 밟나,지영미 청장 &quot;백신 1년에 1~2회 접종이 합리적&quot; <b>코로나</b>19 백신 면역효과가 어느 정도 유효한지 논란이 일고 있는 가운데 방역당국이 4개월 이후 추가접종 필요성을 거듭 강조했다.특히 동절기 추가접종 이후라도 면역력이... 
264,"<b>코로나</b>19ㆍ동절기 탓 &apos;피 마르는 시간&apos;…KTL, 생명 나눔 사랑의 헌혈","하지만 <b>코로나</b>19로 헌혈 인구가 줄어 전국에 피가 모자란 사태가 이어졌다. 이 이식 환자는 하루 1팩의... 그러나 <b>코로나</b>19 사태 장기화로 혈액 보유량이 몇 년째 부족한데다 해마다 1, 2월은 추위와 단체 헌혈이 가능한 대학... "
265,제주항공 <b>코로나</b> 이후 첫 흑자전환…작년 4분기 영업익 187억,"15개 분기만에 적자 탈출…일본 노선 운항 확대 영향 제주항공이 지난해 4분기 <b>코로나</b> 사태 이후 처음으로 분기 실적 흑자 전환에 성공했다. 제주항공은 연결 재무제표 기준 지난해 4분기 매출 2천994억원, 영업이익... "
266,어제 중국발 단기체류 외국인 중 <b>코로나</b>19 확진 1명...양성률 0.3%,"어제 중국에서 들어온 단기체류 외국인 가운데 <b>코로나</b>19 양성 판정을 받은 사람은 1명이었습니다.... 7%입니다. 한편, 오늘 0시 기준 <b>코로나</b>19 해외유입 확진자는 38명으로, 이 가운데 12명, 31.6%가 중국발 입국자입니다."
267,"충남도, 실내 마스크 착용 의무 조정 등 <b>코로나</b>19 대응 지속",기사내용 요약 <b>코로나</b>19 일반병상 확보·예방접종 등 만전 결핵환자 관리·중국발 입국자 방역 강화 등 추진 [홍성=뉴시스] 유효상 기자 = 충남도가 실내 마스크 착용 의무 조정에 따른 사각지대를 예방하기 위해 <b>코로나</b>19... 
268,"軍, <b>코로나</b>19 맞서 3년간 장병 55만명 진료·68만명 검사",우리 군이 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 유행에 맞서 지난 3년간 장병 55만9900여명을 진료하고 68만5400여명에 대해 유전자증폭검사(PCR)를 시행한 것으로 나타났다. 7일 군 당국에 따르면 국군의무사령부는... 
269,"北, 두 달 만에 또… “제재·<b>코로나</b>로 식량위기 가능성”",대북 제재와 <b>코로나</b>19로 인한 국경 봉쇄로 장기간 어려움에 시달린 당 지도부가 민생 다지기에 나선 것으로 풀이된다. 홍민 통일연구원 북한연구실장은 “북한은 2년 전부터 식량 문제의 어려움을 밝혀 와 올해는 최정점... 
270,[서산] 만 6개월 ~ 4세 영유아 <b>코로나</b>19 예방접종,"대상으로 <b>코로나</b>19 예방접종을 실시한다고 밝혔다. 접종 대상은 만 6개월~4세(2023년 1월 기준, 2018년생 생일 전~22년 7월생 생일 도과자)의 영유아다. ⓒ 연합뉴스 충남 서산시가 영유아를 대상으로 <b>코로나</b>19... "
271,[속보] 바이든 &quot;<b>코로나</b> 사망자 90% 감소…공중보건 비상사태 곧 끝내&quot;,바이든 &quot;<b>코로나</b> 사망자 90% 감소…공중보건 비상사태 곧 끝내&quot;
272,"국제선 <b>코로나</b> 이전 60% 회복…&apos;노재팬&apos; 무색, 日 수요 폭발","<b>코로나</b>19 발생 이전과 비교해 60%가량 회복한 것으로 나타났다. 일본 수요는 ‘노 재팬’(No Japan, 일본 상품 불매운동) 운동 당시인 2020년1월보다도 늘었다. 국토교통부는 지난달 국제선 운항편·여객수가 <b>코로나</b>19... "
273,일본·베트남 여행 수요 폭발…국제선 운항횟수 <b>코로나</b> 이전의 60% 회복,설 연휴 기간 일본·동남아 여행객이 급증하면서 지난달 국제 항공노선 운항횟수와 여객수가 <b>코로나</b>19 이전 대비 60% 수준을 회복됐다. 내년 하반기쯤에는 <b>코로나</b>19 이전 수준을 완전히 회복할 것이라는 전망도... 
274,"정읍시, <b>코로나</b>19 재난문자 3년만에 중단",전북 정읍시에서 매일 반복적으로 발송했던 <b>코로나</b>19 신규 확진자 통계 재난안전문자. (제공: 정읍시) ⓒ천지일보 2023.02.07 전북 정읍시에서 매일 반복적으로 발송했던 <b>코로나</b>19 신규 확진자 통계 재난안전문자가 약 3년... 
275,광주전남 <b>코로나</b> 확진자 1천 278명,광주전남에서 하루동안 1천 278명의 <b>코로나</b>19 신규확진자가 발생했습니다. 어제 광주에서는 기존확진자의... 방역 당국은 백신 추가 접종과 개인 방역 강화를 당부했습니다. #<b>코로나</b>19#백신접종#집단감염
276,"<b>코로나</b>19 신규확진 1만7934명, 전날보다 1800여명↑",8일 <b>코로나</b>19 신규 확진자는 1만8000명을 육박한 것으로 집계됐다. 중앙방역대책본부는 8일 0시 기준 <b>코로나</b>19 확진자가 1만7934명 늘어 누적 3029만7315명이 됐다고 밝혔다./사진=미디어펜... 
277,[그래픽] <b>코로나</b>19 확진자 지역별 현황(6일),양혜림 디자이너 = 6일 질병관리청 중앙방역대책본부에 따르면 이날 0시 기준 국내 <b>코로나</b>19 누적 확진자는 5850명 증가한 3026만3261명으로 나타났다. 신규 확진자 5850명(해외 유입 20명 포함)의 신고... 
278,軍 &apos;<b>코로나</b> 시대&apos; 3년간 국민 지원…56만명 진료·68만명 PCR 검사,"기사내용 요약 <b>코로나</b>19 대응 경험 바탕으로 &apos;백서&apos;도 발간 이달부터 정부의 <b>코로나</b>19 대응 마스크 지침이 &apos;자율&apos;로 바뀐 가운데 군에서는 지난 3년간 56만명의 <b>코로나</b>19 환자를 진료하고, 68만명에 대한 PCR 검사를... "
